ClientID,NomClient,Sexe,Age,TrancheAge,Ville,Region,DateInscription,AncienneteJours,AncienneteAnnees,ClientType,TransactionID,DateVente,Annee,Mois,MoisNum,Trimestre,YearMonth,JourSemaine,EstWeekend,EstJourFerie,CategorieProduit,SousCategorie,Produit,Montant,Quantite,Remise,MontantRemise,MontantFinal,CoutAcquisition,Marge,ModePaiement,CanalVente,Recency,Frequency,Monetary,ScoreR,ScoreF,ScoreM,ScoreRFM,SegmentRFM,SegmentDetail,ActionRecommandee,Satisfaction,NPS,Commentaire,Campagne,CodePromo,PointsFidelite
CLT00719,"Rawdha Sassi",F,68,65+,"Le Kef",Nord,2022-05-30,1012,2.8,Occasionnel,TRX00017746,2025-03-07,2025,Mars,3,Q1,2025-03,Vendredi,Non,Non,Vêtements,Accessoires,"Accessoires 93",3333.96,3,0%,0,3333.96,500.094,833.49,Virement,Téléphone,300,1,4116,2,1,1,211,Fuyants,"Clients peu engagés","Analyse besoins ou abandon",Insatisfait,3,"Excellent service",Black_Friday,PROMO42,333
CLT01211,"Omar Tlili",M,68,65+,Béja,Nord,2021-03-01,1482,4.1,Régulier,TRX00017747,2025-03-22,2025,Mars,3,Q1,2025-03,Samedi,Oui,Non,Livres,Scolaire,"Scolaire 21",13440.05,3,0%,0,13440.05,2016.008,3360.013,Espèces,"Application mobile",285,8,93496,2,2,5,225,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Neutre,5,,Nouvel_An,,1344
CLT03277,"Nader Ben Salem",M,30,25-35,Jendouba,Nord,2020-11-20,1708,4.7,Régulier,TRX00017748,2025-07-25,2025,Juillet,7,Q3,2025-07,Vendredi,Non,Oui,Électronique,Casque,"Casque 20",9514.64,4,10%,951.464,8563.176,1284.476,2140.794,D17,"Site web",160,6,62052,4,2,5,425,Nouveaux,"Clients récents avec faible fréquence","Programme onboarding - Offre bienvenue",Satisfait,0,"Produit conforme",Fête_des_mères,,856
CLT02708,"Slim Mansouri",M,20,18-25,Kasserine,Centre,2023-06-03,817,2.2,Régulier,TRX00017749,2025-08-28,2025,Août,8,Q3,2025-08,Jeudi,Non,Non,Sport,Vélos,"Vélos 86",6216.44,1,0%,0,6216.44,932.466,1554.11,Flouci,"Site web",126,4,21436,4,1,3,413,Nouveaux,"Clients récents avec faible fréquence","Programme onboarding - Offre bienvenue","Très satisfait",3,,Back_to_school,,622
CLT03323,"Bilel Ben Amor",M,42,35-45,"Ben Arous","Grand Tunis",2020-07-18,1629,4.5,Régulier,TRX00017750,2025-01-02,2025,Janvier,1,Q1,2025-01,Jeudi,Non,Non,Jouets,Éducatif,"Éducatif 89",6681.82,3,0%,0,6681.82,1002.273,1670.455,Flouci,"Application mobile",364,10,84580,1,3,5,135,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale",Insatisfait,5,,,,668
CLT03508,"Sirine Kchaou",F,66,65+,Tozeur,Sud,2020-06-21,1126,3.1,Fidèle,TRX00017751,2023-07-22,2023,Juillet,7,Q3,2023-07,Samedi,Oui,Non,Sport,Vélos,"Vélos 38",12238.5,3,0%,0,12238.5,1835.775,3059.625,Espèces,"Application mobile",894,11,179498,1,3,5,135,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale","Très satisfait",7,"Excellent service",Back_to_school,,1224
CLT04950,"Chokri Gueddana",M,65,65+,Nabeul,Nord,2021-01-20,1157,3.2,Occasionnel,TRX00017752,2024-03-22,2024,Mars,3,Q1,2024-03,Vendredi,Non,Non,Vêtements,Enfant,"Enfant 50",3062.29,4,0%,0,3062.29,459.344,765.573,Virement,"Magasin physique",650,2,7954,1,1,2,112,Fuyants,"Clients peu engagés","Analyse besoins ou abandon","Très satisfait",1,,Soldes_été,,306
CLT02975,"Lina Zouari",F,63,55-65,Tataouine,Sud,2022-06-12,819,2.2,Régulier,TRX00017753,2024-09-08,2024,Septembre,9,Q3,2024-09,Dimanche,Oui,Non,Électronique,TV,"TV 15",12004.86,2,14%,1680.68,10324.18,1548.627,2581.045,Virement,"Réseaux sociaux",480,8,95088,1,2,5,125,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Insatisfait,9,,Black_Friday,,1032
CLT03004,"Imen Rezgui",F,34,25-35,Zaghouan,Nord,2023-10-04,564,1.5,Occasionnel,TRX00017754,2025-04-20,2025,Avril,4,Q2,2025-04,Dimanche,Oui,Non,Maison,Cuisine,"Cuisine 78",2917.31,3,25%,729.328,2187.982,328.197,546.996,Flouci,"Application mobile",256,2,4822,3,1,1,311,ÀSurveiller,"Comportement mixte","Observation et segmentation affinée","Très insatisfait",8,"Produit conforme",,,219
CLT03468,"Iheb Mansouri",M,19,18-25,Mahdia,Centre,2020-12-25,530,1.5,Occasionnel,TRX00017755,2022-06-08,2022,Juin,6,Q2,2022-06,Mercredi,Non,Non,Électronique,Casque,"Casque 86",1400.32,1,0%,0,1400.32,210.048,350.08,Virement,"Application mobile",1303,2,2188,1,1,1,111,Fuyants,"Clients peu engagés","Analyse besoins ou abandon","Très satisfait",7,,Soldes_été,,140
CLT04454,"Anis Rezgui",M,24,18-25,Gafsa,Sud,2020-03-08,1788,4.9,Occasionnel,TRX00017756,2025-01-29,2025,Janvier,1,Q1,2025-01,Mercredi,Non,Non,Livres,Roman,"Roman 49",4413.7,2,0%,0,4413.7,662.055,1103.425,Flouci,"Réseaux sociaux",337,3,11514,2,1,2,212,Fuyants,"Clients peu engagés","Analyse besoins ou abandon","Très satisfait",6,"Prix élevé",Ramadan,,441
CLT03866,"Salma Sassi",F,45,45-55,Ariana,"Grand Tunis",2023-01-27,542,1.5,Occasionnel,TRX00017757,2024-07-22,2024,Juillet,7,Q3,2024-07,Lundi,Non,Non,Vêtements,Femme,"Femme 60",2117.93,2,0%,0,2117.93,317.69,529.483,Espèces,"Magasin physique",528,1,2983,1,1,1,111,Fuyants,"Clients peu engagés","Analyse besoins ou abandon",Satisfait,7,"Excellent service",Nouvel_An,,212
CLT04164,"Amine Zghal",M,66,65+,"Sidi Bouzid",Centre,2023-09-20,532,1.5,Régulier,TRX00017758,2025-03-05,2025,Mars,3,Q1,2025-03,Mercredi,Non,Non,Alimentation,Poisson,"Poisson 72",6516.44,1,0%,0,6516.44,977.466,1629.11,Virement,"Magasin physique",302,7,61642,2,2,5,225,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive","Très insatisfait",3,"Livraison rapide",Black_Friday,,652
CLT03124,"Zied Hammami",M,71,65+,Kairouan,Centre,2020-12-03,823,2.3,VIP,TRX00017759,2023-03-06,2023,Mars,3,Q1,2023-03,Lundi,Non,Non,Sport,Football,"Football 39",55439.28,4,5%,2771.964,52667.316,7900.097,13166.829,Flouci,"Site web",1032,23,1089832,1,5,5,155,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale","Très satisfait",6,"Prix élevé",Back_to_school,,5267
CLT02846,"Nabil Lahmar",M,74,65+,Tozeur,Sud,2021-02-08,785,2.2,Régulier,TRX00017760,2023-04-04,2023,Avril,4,Q2,2023-04,Mardi,Non,Non,Vêtements,Enfant,"Enfant 98",8569.44,1,0%,0,8569.44,1285.416,2142.36,D17,"Réseaux sociaux",1003,9,77904,1,2,5,125,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive","Très satisfait",4,"Produit conforme",Back_to_school,,857
CLT01058,"Rim Hammami",F,54,45-55,"Sidi Bouzid",Centre,2020-06-25,1570,4.3,Occasionnel,TRX00017761,2024-10-12,2024,Octobre,10,Q4,2024-10,Samedi,Oui,Non,Jouets,Poupées,"Poupées 32",4528.58,2,5%,226.429,4302.151,645.323,1075.538,Espèces,Téléphone,446,4,18484,1,1,3,113,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Neutre,10,,,PROMO25,430
CLT00757,"Sawsen Sassi",F,66,65+,Sfax,Centre,2023-02-28,203,0.6,Occasionnel,TRX00017762,2023-09-19,2023,Septembre,9,Q3,2023-09,Mardi,Non,Non,Maison,Jardin,"Jardin 98",6914.76,1,0%,0,6914.76,1037.214,1728.69,Virement,"Magasin physique",835,1,5961,1,1,2,112,Fuyants,"Clients peu engagés","Analyse besoins ou abandon",Neutre,8,,Soldes_été,,691
CLT00131,"Mouna Jaziri",F,55,55-65,Monastir,Centre,2021-07-30,852,2.3,Régulier,TRX00017763,2023-11-29,2023,Novembre,11,Q4,2023-11,Mercredi,Non,Non,Vêtements,Homme,"Homme 8",13573.98,3,0%,0,13573.98,2036.097,3393.495,Flouci,"Réseaux sociaux",764,8,86184,1,2,5,125,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Neutre,1,"Attente longue",Back_to_school,,1357
CLT03310,"Khadija Amari",F,73,65+,Bizerte,Nord,2020-10-13,1287,3.5,Régulier,TRX00017764,2024-04-22,2024,Avril,4,Q2,2024-04,Lundi,Non,Non,Sport,Natation,"Natation 91",4893.9,2,0%,0,4893.9,734.085,1223.475,Flouci,"Site web",619,6,26694,1,2,3,123,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive","Très satisfait",9,,Black_Friday,,489
CLT02542,"Aymen Chaabane",M,64,55-65,Siliana,Nord,2022-06-11,198,0.5,Régulier,TRX00017765,2022-12-26,2022,Décembre,12,Q4,2022-12,Lundi,Non,Non,Vêtements,Homme,"Homme 43",13501.71,2,0%,0,13501.71,2025.257,3375.428,"Paiement à la livraison",Téléphone,1102,4,43908,1,1,4,114,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive","Très satisfait",7,"Produit conforme",Black_Friday,,1350
CLT00738,"Yasmine Gharbi",F,68,65+,Médenine,Sud,2023-10-17,589,1.6,Occasionnel,TRX00017766,2025-05-28,2025,Mai,5,Q2,2025-05,Mercredi,Non,Non,Vêtements,Enfant,"Enfant 39",3767.5,4,0%,0,3767.5,565.125,941.875,D17,"Site web",218,3,9042,3,1,2,312,ÀSurveiller,"Comportement mixte","Observation et segmentation affinée","Très satisfait",4,"Livraison rapide",,,377
CLT04494,"Nader Yahyaoui",M,69,65+,Tataouine,Sud,2023-04-15,255,0.7,Fidèle,TRX00017767,2023-12-26,2023,Décembre,12,Q4,2023-12,Mardi,Non,Non,Électronique,Accessoires,"Accessoires 77",9926.01,3,0%,0,9926.01,1488.902,2481.503,Espèces,Téléphone,737,16,163728,1,4,5,145,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale","Très insatisfait",8,"Livraison rapide",Black_Friday,,993
CLT00275,"Ines Amari",F,33,25-35,Kebili,Sud,2022-06-28,771,2.1,Occasionnel,TRX00017768,2024-08-07,2024,Août,8,Q3,2024-08,Mercredi,Non,Non,Vêtements,Homme,"Homme 49",4286.72,1,0%,0,4286.72,643.008,1071.68,Flouci,"Application mobile",512,1,3349,1,1,1,111,Fuyants,"Clients peu engagés","Analyse besoins ou abandon","Très insatisfait",1,,Soldes_été,,429
CLT01303,"Nabil Zghal",M,65,65+,Zaghouan,Nord,2022-06-15,87,0.2,VIP,TRX00017769,2022-09-10,2022,Septembre,9,Q3,2022-09,Samedi,Oui,Non,Vêtements,Enfant,"Enfant 45",28963.6,5,0%,0,28963.6,4344.54,7240.9,Virement,"Réseaux sociaux",1209,47,1321640,1,5,5,155,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale","Très satisfait",2,"Excellent service",Back_to_school,,2896
CLT02163,"Jamel Ben Amor",M,18,18-25,Sousse,Centre,2020-12-19,473,1.3,Occasionnel,TRX00017770,2022-04-06,2022,Avril,4,Q2,2022-04,Mercredi,Non,Non,Alimentation,Fruits,"Fruits 69",5706.25,3,0%,0,5706.25,855.938,1426.563,"Paiement à la livraison","Réseaux sociaux",1366,4,18260,1,1,3,113,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Satisfait,3,"Excellent service",Fête_des_mères,,571
CLT04921,"Fathi Dhraief",M,46,45-55,Gabès,Sud,2022-03-03,1173,3.2,Occasionnel,TRX00017771,2025-05-19,2025,Mai,5,Q2,2025-05,Lundi,Non,Non,Vêtements,Sport,"Sport 51",1878.72,3,0%,0,1878.72,281.808,469.68,"Carte Bancaire","Application mobile",227,4,9888,3,1,2,312,ÀSurveiller,"Comportement mixte","Observation et segmentation affinée",Satisfait,10,,Nouvel_An,,188
CLT03984,"Sirine Zghal",F,23,18-25,Monastir,Centre,2022-05-18,91,0.2,Régulier,TRX00017772,2022-08-17,2022,Août,8,Q3,2022-08,Mercredi,Non,Non,Alimentation,Légumes,"Légumes 80",5696.44,3,0%,0,5696.44,854.466,1424.11,D17,"Application mobile",1233,9,48366,1,2,4,124,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive","Très insatisfait",4,,Back_to_school,,570
CLT02629,"Salma Zghal",F,60,55-65,Siliana,Nord,2022-06-11,165,0.5,Occasionnel,TRX00017773,2022-11-23,2022,Novembre,11,Q4,2022-11,Mercredi,Non,Non,Électronique,TV,"TV 11",4547.68,1,0%,0,4547.68,682.152,1136.92,Espèces,"Site web",1135,2,10576,1,1,2,112,Fuyants,"Clients peu engagés","Analyse besoins ou abandon",Insatisfait,2,"Prix élevé",Soldes_été,,455
CLT03900,"Fatma Guesmi",F,31,25-35,"Le Kef",Nord,2021-01-05,1800,4.9,Occasionnel,TRX00017774,2025-12-10,2025,Décembre,12,Q4,2025-12,Mercredi,Non,Non,Vêtements,Sport,"Sport 93",2018.38,4,0%,0,2018.38,302.757,504.595,Virement,"Application mobile",22,2,4436,5,1,1,511,Nouveaux,"Clients récents avec faible fréquence","Programme onboarding - Offre bienvenue",Insatisfait,0,"Produit conforme",Fête_des_mères,,202
CLT02202,"Ahmed Masmoudi",M,35,35-45,"Le Kef",Nord,2023-03-10,115,0.3,VIP,TRX00017775,2023-07-03,2023,Juillet,7,Q3,2023-07,Lundi,Non,Non,Sport,Fitness,"Fitness 86",28271.25,5,12%,3392.55,24878.7,3731.805,6219.675,Espèces,"Réseaux sociaux",913,27,726975,1,5,5,155,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale","Très insatisfait",6,"Livraison rapide",,PROMO82,2488
CLT00748,"Hanen Zghal",F,71,65+,Béja,Nord,2021-12-17,699,1.9,Régulier,TRX00017776,2023-11-16,2023,Novembre,11,Q4,2023-11,Jeudi,Non,Non,Livres,Enfant,"Enfant 64",9282,1,0%,0,9282,1392.3,2320.5,D17,"Magasin physique",777,6,66300,1,2,5,125,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Satisfait,5,,Soldes_été,,928
CLT03284,"Bilel Ferchichi",M,43,35-45,Nabeul,Nord,2022-04-15,1170,3.2,VIP,TRX00017777,2025-06-28,2025,Juin,6,Q2,2025-06,Samedi,Oui,Non,Électronique,TV,"TV 88",18115.76,3,0%,0,18115.76,2717.364,4528.94,Flouci,"Application mobile",187,33,574827,3,5,5,355,Fidèles,"Clients fidèles avec bon potentiel","Upselling et cross-selling",Insatisfait,7,,Ramadan,,1812
CLT03982,"Eya El Amri",F,57,55-65,"Ben Arous","Grand Tunis",2020-01-30,2015,5.5,Régulier,TRX00017778,2025-08-06,2025,Août,8,Q3,2025-08,Mercredi,Non,Non,Beauté,Hygiène,"Hygiène 12",6297.55,1,0%,0,6297.55,944.633,1574.388,"Carte Bancaire","Réseaux sociaux",148,5,33145,4,2,4,424,Nouveaux,"Clients récents avec faible fréquence","Programme onboarding - Offre bienvenue",Insatisfait,0,"Produit conforme",Black_Friday,,630
CLT04533,"Hassan Saidi",M,67,65+,Bizerte,Nord,2022-08-14,282,0.8,Régulier,TRX00017779,2023-05-23,2023,Mai,5,Q2,2023-05,Mardi,Non,Non,Jouets,Électronique,"Électronique 88",12548.88,1,0%,0,12548.88,1882.332,3137.22,Espèces,"Application mobile",954,4,43272,1,1,4,114,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Neutre,8,"Livraison rapide",Back_to_school,,1255
CLT01349,"Iheb Ben Amor",M,70,65+,Kasserine,Centre,2021-04-08,1149,3.1,Occasionnel,TRX00017780,2024-05-31,2024,Mai,5,Q2,2024-05,Vendredi,Non,Non,Livres,Professionnel,"Professionnel 59",5745.2,4,0%,0,5745.2,861.78,1436.3,Espèces,"Site web",580,3,16260,1,1,3,113,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Satisfait,10,"Prix élevé",Ramadan,,575
CLT01021,"Amine Oueslati",M,47,45-55,Sousse,Centre,2020-08-25,866,2.4,Régulier,TRX00017781,2023-01-08,2023,Janvier,1,Q1,2023-01,Dimanche,Oui,Non,Jouets,"Plein air","Plein air 75",12234.85,4,0%,0,12234.85,1835.228,3058.713,Espèces,Téléphone,1089,10,106390,1,3,5,135,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale",Insatisfait,3,,Back_to_school,,1223
CLT04533,"Hassan Saidi",M,67,65+,Bizerte,Nord,2022-08-14,161,0.4,Régulier,TRX00017782,2023-01-22,2023,Janvier,1,Q1,2023-01,Dimanche,Oui,Non,Livres,Roman,"Roman 2",9628.02,4,0%,0,9628.02,1444.203,2407.005,Virement,"Magasin physique",1075,9,97362,1,2,5,125,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Satisfait,2,"Livraison rapide",Nouvel_An,PROMO37,963
CLT00254,"Rawdha Lahmar",F,62,55-65,Kasserine,Centre,2021-03-01,1021,2.8,Régulier,TRX00017783,2023-12-17,2023,Décembre,12,Q4,2023-12,Dimanche,Oui,Non,Vêtements,Homme,"Homme 81",7988.44,2,0%,0,7988.44,1198.266,1997.11,Flouci,"Magasin physique",746,4,38968,1,1,4,114,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Neutre,9,,Ramadan,,799
CLT03573,"Mohamed Dhraief",M,60,55-65,Tataouine,Sud,2020-05-02,1215,3.3,Régulier,TRX00017784,2023-08-30,2023,Août,8,Q3,2023-08,Mercredi,Non,Non,Vêtements,Sport,"Sport 41",9193.6,1,0%,0,9193.6,1379.04,2298.4,D17,"Réseaux sociaux",855,7,61880,1,2,5,125,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Satisfait,10,"Attente longue",,,919
CLT02756,"Yosra Karray",F,74,65+,Jendouba,Nord,2020-02-28,1070,2.9,Régulier,TRX00017785,2023-02-02,2023,Février,2,Q1,2023-02,Jeudi,Non,Non,Électronique,Accessoires,"Accessoires 8",10517.32,4,22%,2313.81,8203.51,1230.527,2050.878,Flouci,"Magasin physique",1064,9,89298,1,2,5,125,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Neutre,0,"Produit conforme",Back_to_school,PROMO25,820
CLT00821,"Yasmine Ben Amor",F,20,18-25,Kairouan,Centre,2022-05-24,1150,3.2,Occasionnel,TRX00017786,2025-07-17,2025,Juillet,7,Q3,2025-07,Jeudi,Non,Non,Jouets,Électronique,"Électronique 19",3660,3,7%,256.2,3403.8,510.57,850.95,"Paiement à la livraison",Téléphone,168,1,3000,4,1,1,411,Nouveaux,"Clients récents avec faible fréquence","Programme onboarding - Offre bienvenue",Insatisfait,2,,Ramadan,,340
CLT02533,"Iheb Chaabane",M,72,65+,Monastir,Centre,2021-08-18,699,1.9,Fidèle,TRX00017787,2023-07-18,2023,Juillet,7,Q3,2023-07,Mardi,Non,Non,Électronique,Tablette,"Tablette 70",20621.66,3,0%,0,20621.66,3093.249,5155.415,Virement,"Site web",898,12,202836,1,3,5,135,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale",Neutre,4,"Attente longue",Fête_des_mères,,2062
CLT03419,"Amine Ben Salem",M,73,65+,Manouba,"Grand Tunis",2020-04-05,1242,3.4,Régulier,TRX00017788,2023-08-30,2023,Août,8,Q3,2023-08,Mercredi,Non,Non,Alimentation,Légumes,"Légumes 60",5857.61,5,0%,0,5857.61,878.642,1464.403,"Paiement à la livraison","Réseaux sociaux",855,5,28435,1,2,3,123,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Neutre,0,"Prix élevé",Fête_des_mères,,586
CLT00749,"Rami Saidi",M,50,45-55,Ariana,"Grand Tunis",2023-04-13,776,2.1,VIP,TRX00017789,2025-05-28,2025,Mai,5,Q2,2025-05,Mercredi,Non,Non,Électronique,Accessoires,"Accessoires 53",33174.96,4,0%,0,33174.96,4976.244,8293.74,Flouci,"Site web",218,19,692664,3,4,5,345,Fidèles,"Clients fidèles avec bon potentiel","Upselling et cross-selling",Insatisfait,4,"Livraison rapide",,,3317
CLT01303,"Nabil Zghal",M,65,65+,Zaghouan,Nord,2022-06-15,356,1,VIP,TRX00017790,2023-06-06,2023,Juin,6,Q2,2023-06,Mardi,Non,Non,Beauté,Soin,"Soin 5",36274.8,2,0%,0,36274.8,5441.22,9068.7,Flouci,"Magasin physique",940,23,646760,1,5,5,155,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale",Insatisfait,0,"Prix élevé",Fête_des_mères,,3627
CLT01624,"Hatem Bouaziz",M,45,45-55,Tozeur,Sud,2021-04-23,1634,4.5,Occasionnel,TRX00017791,2025-10-13,2025,Octobre,10,Q4,2025-10,Lundi,Non,Non,Maison,Literie,"Literie 5",2922.4,5,0%,0,2922.4,438.36,730.6,D17,Téléphone,80,4,14612,5,1,2,512,Nouveaux,"Clients récents avec faible fréquence","Programme onboarding - Offre bienvenue","Très satisfait",9,"Excellent service",Nouvel_An,,292
CLT04676,"Sirine Saidi",F,39,35-45,Mahdia,Centre,2023-03-10,359,1,Occasionnel,TRX00017792,2024-03-03,2024,Mars,3,Q1,2024-03,Dimanche,Oui,Non,Maison,Décoration,"Décoration 35",5002.04,3,0%,0,5002.04,750.306,1250.51,"Carte Bancaire","Application mobile",669,4,21748,1,1,3,113,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Neutre,2,,Ramadan,,500
CLT02155,"Bilel Hammami",M,65,65+,Monastir,Centre,2020-11-21,1272,3.5,Fidèle,TRX00017793,2024-05-16,2024,Mai,5,Q2,2024-05,Jeudi,Non,Non,Sport,Football,"Football 60",9763.2,3,24%,2343.168,7420.032,1113.005,1855.008,"Carte Bancaire","Réseaux sociaux",595,17,172890,1,4,5,145,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale",Insatisfait,0,,,,742
CLT01861,"Sirine Ben Ali",F,28,25-35,Siliana,Nord,2021-12-01,799,2.2,Régulier,TRX00017794,2024-02-08,2024,Février,2,Q1,2024-02,Jeudi,Non,Non,Maison,Jardin,"Jardin 46",3531.6,4,0%,0,3531.6,529.74,882.9,Flouci,"Application mobile",693,5,21800,1,2,3,123,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive","Très satisfait",2,,Soldes_été,,353
CLT02528,"Rami Ben Ali",M,56,55-65,Béja,Nord,2022-05-14,338,0.9,Occasionnel,TRX00017795,2023-04-17,2023,Avril,4,Q2,2023-04,Lundi,Non,Non,Alimentation,Viande,"Viande 80",1626.2,3,0%,0,1626.2,243.93,406.55,Virement,"Application mobile",990,2,3460,1,1,1,111,Fuyants,"Clients peu engagés","Analyse besoins ou abandon",Satisfait,7,"Prix élevé",Fête_des_mères,,163
CLT04173,"Leila Hammami",F,50,45-55,"Sidi Bouzid",Centre,2023-10-30,560,1.5,Fidèle,TRX00017796,2025-05-12,2025,Mai,5,Q2,2025-05,Lundi,Non,Non,Maison,Jardin,"Jardin 36",17330.66,3,0%,0,17330.66,2599.599,4332.665,"Paiement à la livraison","Application mobile",234,9,132183,3,2,5,325,ÀSurveiller,"Comportement mixte","Observation et segmentation affinée",Satisfait,5,"Livraison rapide",Nouvel_An,,1733
CLT00279,"Hedi Oueslati",M,70,65+,Sfax,Centre,2023-04-13,122,0.3,Fidèle,TRX00017797,2023-08-13,2023,Août,8,Q3,2023-08,Dimanche,Oui,Non,Beauté,Parfum,"Parfum 37",10443.51,1,25%,2610.878,7832.632,1174.895,1958.158,Espèces,"Magasin physique",872,13,137137,1,3,5,135,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale","Très insatisfait",10,,Soldes_été,,783
CLT02321,"Sawsen Gueddana",F,34,25-35,Sfax,Centre,2021-10-27,412,1.1,Occasionnel,TRX00017798,2022-12-13,2022,Décembre,12,Q4,2022-12,Mardi,Non,Non,Livres,Scolaire,"Scolaire 57",2701.29,1,0%,0,2701.29,405.194,675.323,Flouci,Téléphone,1115,3,6381,1,1,2,112,Fuyants,"Clients peu engagés","Analyse besoins ou abandon","Très insatisfait",1,"Livraison rapide",Fête_des_mères,,270
CLT00527,"Rania Mansouri",F,43,35-45,Tozeur,Sud,2023-01-21,318,0.9,Occasionnel,TRX00017799,2023-12-05,2023,Décembre,12,Q4,2023-12,Mardi,Non,Non,Alimentation,Poisson,"Poisson 75",4762.03,4,0%,0,4762.03,714.305,1190.508,"Carte Bancaire","Application mobile",758,3,15699,1,1,3,113,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Insatisfait,0,,Back_to_school,,476
CLT03282,"Sirine Dhraief",F,62,55-65,"Ben Arous","Grand Tunis",2020-10-18,1556,4.3,Occasionnel,TRX00017800,2025-01-21,2025,Janvier,1,Q1,2025-01,Mardi,Non,Non,Sport,Natation,"Natation 83",5674.21,3,0%,0,5674.21,851.132,1418.553,D17,"Magasin physique",345,2,10606,2,1,2,212,Fuyants,"Clients peu engagés","Analyse besoins ou abandon","Très insatisfait",1,,,,567
CLT01688,"Rim Saidi",F,42,35-45,Kasserine,Centre,2022-08-16,817,2.2,Fidèle,TRX00017801,2024-11-10,2024,Novembre,11,Q4,2024-11,Dimanche,Oui,Non,Sport,Natation,"Natation 99",22297,1,0%,0,22297,3344.55,5574.25,Flouci,"Magasin physique",417,14,283780,1,3,5,135,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale","Très insatisfait",3,"Attente longue",Black_Friday,,2230
CLT00133,"Rania El Amri",F,54,45-55,Kasserine,Centre,2022-06-06,1073,2.9,Occasionnel,TRX00017802,2025-05-14,2025,Mai,5,Q2,2025-05,Mercredi,Non,Non,Beauté,Maquillage,"Maquillage 19",3417.4,3,0%,0,3417.4,512.61,854.35,Virement,Téléphone,232,1,4882,3,1,1,311,ÀSurveiller,"Comportement mixte","Observation et segmentation affinée","Très insatisfait",10,,Back_to_school,PROMO56,342
CLT02849,"Moez Guesmi",M,23,18-25,Ariana,"Grand Tunis",2022-01-01,1020,2.8,Occasionnel,TRX00017803,2024-10-17,2024,Octobre,10,Q4,2024-10,Jeudi,Non,Non,Alimentation,Légumes,"Légumes 10",5402.9,2,0%,0,5402.9,810.435,1350.725,"Paiement à la livraison",Téléphone,441,4,22280,1,1,3,113,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive","Très satisfait",0,"Attente longue",Soldes_été,,540
